Date,Amount,Category,Text,,,,,,,,,,,
2025-10-23,20640.24,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-10-23,2757.01,Bills,Transaction at Airtel,,,,,,,,,,,
2025-10-23,3961.5,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-10-23,19012.14,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-10-23,19041.19,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-10-23,44198.72,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-10-23,5876.37,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-23,660.28,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-10-23,101116.47,Electronics,Transaction at HP World,,,,,,,,,,,
2025-10-23,1911.37,Transport,Transaction at Rapido,,,,,,,,,,,
2025-10-23,906.34,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-10-23,4902.92,Clothing,Transaction at Puma,,,,,,,,,,,
2025-10-23,141522.93,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-10-23,3913.41,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-10-23,1252.43,Food,Transaction at Dominos,,,,,,,,,,,
2025-10-23,18168.59,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-10-23,558.76,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-10-24,912.39,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-10-24,1030.38,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-10-24,9327.41,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-10-24,4119.25,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-10-24,5331.64,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-24,6752.39,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-10-24,2917.59,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-10-24,1888.03,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-10-24,915.96,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-10-24,136.18,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-10-24,486.86,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-10-24,4897.9,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-10-24,8885.16,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-10-24,737.85,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-10-24,53961.41,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-10-24,15391.0,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-10-24,707.28,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-10-24,3668.34,Bills,Transaction at Airtel,,,,,,,,,,,
2025-10-24,27369.44,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-10-24,901.05,Food,Transaction at A2B,,,,,,,,,,,
2025-10-24,7645.24,Electronics,Transaction at Croma,,,,,,,,,,,
2025-10-24,4961.49,Clothing,Transaction at Nike,,,,,,,,,,,
2025-10-24,18682.5,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-10-24,108636.9,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-10-24,2918.19,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-10-24,968.04,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-10-25,1268.04,Food,Transaction at A2B,,,,,,,,,,,
2025-10-25,18983.63,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-10-25,542.52,Clothing,Transaction at Puma,,,,,,,,,,,
2025-10-25,2002.73,Bills,Transaction at BSNL,,,,,,,,,,,
2025-10-25,22555.05,Travel,Transaction at OYO,,,,,,,,,,,
2025-10-25,1336.94,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-10-25,29817.3,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-10-25,757.04,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-10-25,1961.44,Grocery,Transaction at DMart,,,,,,,,,,,
2025-10-25,33026.19,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-10-25,6022.22,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-10-25,441.24,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-10-25,3622.92,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-10-25,848.89,Transport,Transaction at RedBus,,,,,,,,,,,
2025-10-25,4073.54,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-10-25,11883.2,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-10-25,4495.65,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-10-25,13676.26,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-10-25,8212.1,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-25,19392.87,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-10-25,10580.17,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-10-25,2786.6,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-10-25,16446.67,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-10-25,6467.91,Clothing,Transaction at H&M,,,,,,,,,,,
2025-10-25,7419.57,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-10-25,26225.92,Travel,Transaction at Yatra,,,,,,,,,,,
2025-10-25,16816.51,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-10-25,478.5,Food,Transaction at Chai Point,,,,,,,,,,,
2025-10-26,271.18,Food,Transaction at McDonalds,,,,,,,,,,,
2025-10-26,116116.39,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-10-26,464.41,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-10-26,953.31,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-10-26,9014.08,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-10-26,3305.68,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-10-26,8552.84,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-10-26,15439.66,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-10-26,13683.51,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-10-26,1194.85,Clothing,Transaction at Biba,,,,,,,,,,,
2025-10-26,1690.2,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-10-26,782.33,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-10-26,1196.77,Food,Transaction at Dominos,,,,,,,,,,,
2025-10-26,19742.44,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-10-26,8681.09,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-10-26,4080.83,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-10-26,1805.67,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-10-27,905.22,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-10-27,126862.8,Electronics,Transaction at Noise,,,,,,,,,,,
2025-10-27,660.39,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-10-27,3495.41,Clothing,Transaction at Puma,,,,,,,,,,,
2025-10-27,69864.78,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-10-27,114562.9,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-10-27,796.01,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-10-27,5125.96,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-10-27,9975.53,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-10-27,11880.24,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-27,133794.03,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-10-27,68844.26,Electronics,Transaction at HP World,,,,,,,,,,,
2025-10-27,22236.88,Travel,Transaction at Yatra,,,,,,,,,,,
2025-10-27,1958.98,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-10-27,1284.29,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-10-27,17278.34,Travel,Transaction at OYO,,,,,,,,,,,
2025-10-27,9357.7,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-10-27,2189.05,Bills,Transaction at Water Board,,,,,,,,,,,
2025-10-27,4912.79,Bills,Transaction at TNEB,,,,,,,,,,,
2025-10-27,3646.0,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-10-27,3339.07,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-10-27,978.56,Transport,Transaction at RedBus,,,,,,,,,,,
2025-10-27,6066.7,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-10-28,1243.48,Food,Transaction at A2B,,,,,,,,,,,
2025-10-28,1794.99,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-10-28,16937.51,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-10-28,13605.76,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-10-28,1296.4,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-10-28,13485.12,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-10-28,488.9,Food,Transaction at Paradise Biryani,,,,,,,,,,,
2025-10-28,1888.28,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-10-28,8771.47,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-10-28,446.76,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-10-28,2338.78,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-10-28,1611.78,Transport,Transaction at Rapido,,,,,,,,,,,
2025-10-28,785.25,Bills,Transaction at TNEB,,,,,,,,,,,
2025-10-28,10957.26,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-10-28,375.8,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-10-28,17157.54,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-10-28,4392.55,Clothing,Transaction at Puma,,,,,,,,,,,
2025-10-28,3386.47,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-10-28,99.37,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-10-28,2147.37,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-10-28,3412.17,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-10-28,22513.11,Travel,Transaction at Vistara,,,,,,,,,,,
2025-10-28,7908.13,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-10-28,1357.91,Transport,Transaction at Ola,,,,,,,,,,,
2025-10-28,879.1,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-10-29,4960.58,Clothing,Transaction at H&M,,,,,,,,,,,
2025-10-29,14655.62,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-29,114216.2,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-10-29,1180.17,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-10-29,633.56,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-10-29,4801.98,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-10-29,1109.68,Food,Transaction at Dominos,,,,,,,,,,,
2025-10-29,14424.61,Travel,Transaction at Vistara,,,,,,,,,,,
2025-10-29,783.3,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-10-29,1307.97,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-10-29,266.49,Transport,Transaction at BMTC,,,,,,,,,,,
2025-10-29,15800.99,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-10-29,5429.89,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-10-29,744.3,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-10-29,4236.8,Bills,Transaction at Water Board,,,,,,,,,,,
2025-10-29,13685.35,Travel,Transaction at Air India,,,,,,,,,,,
2025-10-29,380.12,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-10-29,814.45,Bills,Transaction at Airtel,,,,,,,,,,,
2025-10-29,4869.52,Clothing,Transaction at Biba,,,,,,,,,,,
2025-10-29,1082.14,Grocery,Transaction at DMart,,,,,,,,,,,
2025-10-29,28536.98,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-10-29,1247.59,Transport,Transaction at Uber,,,,,,,,,,,
2025-10-29,72844.42,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-10-29,1204.04,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-10-29,561.33,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-10-30,3502.77,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-10-30,26028.99,Travel,Transaction at Air India,,,,,,,,,,,
2025-10-30,17239.18,Travel,Transaction at Vistara,,,,,,,,,,,
2025-10-30,1262.47,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-10-30,4103.1,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-10-30,403.29,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-10-30,746.21,Food,Transaction at Dominos,,,,,,,,,,,
2025-10-30,13664.51,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-10-30,5289.31,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-10-30,1090.93,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-10-30,2942.4,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-30,1501.93,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-10-30,11109.14,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-10-30,4717.43,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-10-30,96493.98,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-10-30,6307.37,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-10-30,19804.34,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-10-30,1410.01,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-10-30,1269.64,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-10-30,3876.08,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-10-30,900.25,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-10-30,11193.58,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-10-30,10823.94,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-10-30,6794.18,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-10-30,639.18,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-10-30,3107.78,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-10-30,1862.9,Transport,Transaction at Rapido,,,,,,,,,,,
2025-10-31,15902.96,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-10-31,240.3,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-10-31,1336.58,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-10-31,948.58,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-10-31,552.54,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-10-31,8063.28,Travel,Transaction at OYO,,,,,,,,,,,
2025-10-31,6780.32,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-10-31,918.35,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-10-31,7575.0,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-10-31,1900.53,Clothing,Transaction at Nike,,,,,,,,,,,
2025-10-31,900.73,Food,Transaction at CCD,,,,,,,,,,,
2025-10-31,124289.1,Electronics,Transaction at Noise,,,,,,,,,,,
2025-10-31,137.13,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-10-31,1306.65,Clothing,Transaction at Biba,,,,,,,,,,,
2025-10-31,3555.52,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-10-31,3190.97,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-10-31,1502.62,Transport,Transaction at Uber,,,,,,,,,,,
2025-10-31,81.6,Transport,Transaction at Ola,,,,,,,,,,,
2025-11-01,26210.65,Travel,Transaction at OYO,,,,,,,,,,,
2025-11-01,4975.36,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-01,4395.87,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-11-01,101981.92,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-11-01,758.92,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-11-01,5480.15,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-11-01,1593.99,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-01,5916.43,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-11-01,1112.87,Transport,Transaction at Uber,,,,,,,,,,,
2025-11-01,812.17,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-11-01,60432.66,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-11-01,3635.3,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-11-01,279.45,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-11-01,75811.51,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-11-01,398.22,Food,Transaction at Chai Point,,,,,,,,,,,
2025-11-01,1422.42,Food,Transaction at CCD,,,,,,,,,,,
2025-11-01,4842.08,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-01,10159.57,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-11-01,5893.72,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-11-01,1954.25,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-11-02,9965.75,Electronics,Transaction at HP World,,,,,,,,,,,
2025-11-02,17413.55,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-11-02,2915.54,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-11-02,150.79,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-11-02,466.87,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-11-02,668.41,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-11-02,2552.69,Bills,Transaction at TNEB,,,,,,,,,,,
2025-11-02,27778.16,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-11-02,4782.41,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-11-02,1694.09,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-11-02,110248.5,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-11-02,4425.76,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-02,6075.29,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-02,4447.3,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-11-02,6633.27,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-02,18245.85,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-02,2298.36,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-02,4859.75,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-11-02,2557.49,Bills,Transaction at Airtel,,,,,,,,,,,
2025-11-02,3020.22,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-02,138750.17,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-11-02,8642.98,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-11-03,2051.12,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-11-03,4245.61,Clothing,Transaction at Biba,,,,,,,,,,,
2025-11-03,12783.42,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-03,3452.95,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-03,8696.86,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-11-03,4757.22,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-03,8903.04,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-11-03,3260.49,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-11-03,212.43,Food,Transaction at Burger King,,,,,,,,,,,
2025-11-03,5778.28,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-03,17021.38,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-03,2956.99,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-11-03,9178.18,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-03,407.32,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-11-03,3080.65,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-11-03,35067.78,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-11-03,14126.41,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-11-03,2077.41,Grocery,Transaction at DMart,,,,,,,,,,,
2025-11-03,530.92,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-11-03,19959.97,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-11-03,13560.02,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-03,1520.86,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-03,4686.32,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-11-03,751.75,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-11-04,448.88,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-04,685.67,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-11-04,4938.58,Travel,Transaction at Vistara,,,,,,,,,,,
2025-11-04,398.39,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-11-04,211.0,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-11-04,8863.91,Travel,Transaction at Vistara,,,,,,,,,,,
2025-11-04,5228.92,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-11-04,19851.76,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-11-04,845.9,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-11-04,121152.14,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-11-04,51438.9,Electronics,Transaction at HP World,,,,,,,,,,,
2025-11-04,3241.37,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-11-04,7934.74,Clothing,Transaction at H&M,,,,,,,,,,,
2025-11-04,449.03,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-11-04,908.46,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-11-04,59631.5,Electronics,Transaction at HP World,,,,,,,,,,,
2025-11-04,1326.36,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-11-04,9802.09,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-04,14977.82,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-11-04,16757.1,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-11-04,28037.63,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-11-04,11021.8,Travel,Transaction at OYO,,,,,,,,,,,
2025-11-05,15761.34,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-05,74104.53,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-11-05,292.83,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-05,691.63,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-11-05,141218.86,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-11-05,18618.31,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-11-05,274.08,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-11-05,19237.79,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-11-05,1155.26,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-11-05,4550.01,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-05,137661.78,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-11-05,12539.87,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-11-05,82377.85,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-11-05,5745.05,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-11-05,8555.09,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-11-05,3825.55,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-11-05,17186.16,Travel,Transaction at Air India,,,,,,,,,,,
2025-11-05,6878.37,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-11-05,14735.1,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-05,12885.4,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-11-05,5439.65,Bills,Transaction at Water Board,,,,,,,,,,,
2025-11-06,599.75,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-11-06,4684.39,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-11-06,51998.8,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-11-06,4179.48,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-11-06,10972.07,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-11-06,6537.36,Clothing,Transaction at Puma,,,,,,,,,,,
2025-11-06,922.83,Food,Transaction at McDonalds,,,,,,,,,,,
2025-11-06,6358.14,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-11-06,7136.27,Clothing,Transaction at Levis,,,,,,,,,,,
2025-11-06,1266.88,Bills,Transaction at BSNL,,,,,,,,,,,
2025-11-06,24933.16,Travel,Transaction at Yatra,,,,,,,,,,,
2025-11-06,22872.85,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-11-06,23541.71,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-11-06,2261.65,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-11-07,1428.57,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-11-07,817.58,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-11-07,47463.97,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-11-07,204.7,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-11-07,19880.82,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-11-07,9577.91,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-11-07,2093.78,Clothing,Transaction at Biba,,,,,,,,,,,
2025-11-07,1278.16,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-11-07,1461.28,Transport,Transaction at Rapido,,,,,,,,,,,
2025-11-07,461.6,Food,Transaction at Burger King,,,,,,,,,,,
2025-11-07,5773.41,Clothing,Transaction at Levis,,,,,,,,,,,
2025-11-07,13298.55,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-07,10606.63,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-11-07,4222.91,Clothing,Transaction at Levis,,,,,,,,,,,
2025-11-07,3079.02,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-11-07,1345.01,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-11-08,6929.7,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-11-08,669.21,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-11-08,1497.97,Food,Transaction at Chai Point,,,,,,,,,,,
2025-11-08,3286.39,Bills,Transaction at Airtel,,,,,,,,,,,
2025-11-08,13646.56,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-11-08,149809.51,Electronics,Transaction at Noise,,,,,,,,,,,
2025-11-08,2482.68,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-11-08,17156.26,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-11-08,1101.8,Food,Transaction at KFC,,,,,,,,,,,
2025-11-08,806.04,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-11-08,10772.9,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-11-08,123317.58,Electronics,Transaction at Noise,,,,,,,,,,,
2025-11-08,6814.9,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-11-08,3956.82,Bills,Transaction at BSNL,,,,,,,,,,,
